,HotelName,HotelAddress,HotelRating,ReviewDate,ReviewRating,ReviewTitle,ReviewText
92,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-08,8.8,전망이 좋았어요,위치가 좋아요 레지던스라 그런지 복도에 카레향기같은 음식 냄새가 나요
93,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,2.8,쏘쏘...,"체크인 하는곳 가기전에 번호표 뽑으셔야합니다. 모르고 기다리는데 이야기도 안해주시고 체크인하다 맘상하고, 트리플룸을 예약했음에도 2인초과에 대한추가요금 현장 결재도 해야합니다. 제대로 안보고 예약한지라... 그 가격이면 다른곳을선택했을텐데하는 맘도들었습니다. 그리고 서울에서 코로나 이후 이렇게 많은 외국인을 보는건 처음인곳이었습니다. 서비스는 별0개가 안되네요. 수영장이용 및 아이있는집은 괜찮을꺼같구 나머지는 영..."
94,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,8.4,Residence,"레지덴스 스타일로 되어있어 방에 다리미 세탁기 전자렌지등 취사도구도 다 준비되어있다. 방도 콘도형처럼되어 있어 아주 넓은편! 단한가지 아쉬움점은 세월의 흐름이 묻어있다는거 ㅠㅜ... 아주 초기 모델의 플랫티비... 가구...침구... 등등.,. 그러나 장점은 욕조! 물론 옛날스타일의 욕조! 하지만 청결은합니다"
95,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,8.0,룸콕 주말보내기,"친구가 공무원이라 사람 많은 곳에는 가기 어렵다고 판단해서 1박 예약하게 되었습니다. 광화문에 위치해 있어서 찾는 것도 어렵지 않았구요 ~ 음식도 딜리버리해서 풍족하게~~ 레지던스라 식은 음식도 다시 따뜻하게 데워 먹고 매우 만족스러운 하루 였습니다! 한가지... 소녀상이 건물근처에 위치해 있어서 시위소리가 계속 들렸어요~ 저는 엄청 불편하진 않았지만, 소리 민감하신 분들은 참고 해주세요 ~"
96,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,10.0,서울여행,"북촌, 인사동 ,익선동, 광화문 도보로 이동하기 편함."
97,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,10.0,서울여행,늘 경복궁 전망 방에서 지냈었는데 조계사 전망도 조용해서 좋음 . 일요일에 법회가 있는지 조금 시끄러울 수 있음 .
98,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,10.0,서울여행,에어컨이 오래됐는지 소리가 덜덜덜 너무 컸음.
99,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,10.0,서울여행,서울가면 늘 머무는 호텔.
100,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,10.0,광화문이랑 가까워요,시설이 깔끔해 투숙하기 좋아요
101,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-07,10.0,숙박이 편해요,청소를 깔끔히 해주셔서 장기투숙에 좋아요
102,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-06,10.0,좋아요,접근성 좋네요 산책코스 좋네요
103,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-06,10.0,서울스테이,위치도 좋고 방이 넓어서 좋음
104,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-06,10.0,좋아요,인터파크 도서상품권 패키지 좋네요
105,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-06,10.0,굿굿,서울방문시 자주 이용하는 호텔입니다.
106,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-06,10.0,좋음,서울 방문시 자주 이용하는 곳입니다.
107,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-05,8.0,친구들과 즐기기 좋은 곳,"코로나로 많이 돌아다니지 못해서 고민하다가 아예 호캉스를 즐기기로 하고 방을 잡았어요! 다른 호텔이랑 비교해서 넓고 쾌적해서 만족스러웠어요! 호텔 앞은 인사동이고 북촌한옥마을, 경복궁이 있어 마음만 먹으면 어디든 가서 즐기고 올 거리들이었어요 10분내로 다 갈수있어요ㅎㅎ 직원분들도 친절하시고 방도 매번 소독하신다고 하니 안심하고 놀았네요 다음에도 재방문 의사 있습니다 굿!"
108,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-05,10.0,최고,접근성우수 조용하고 편히 쉬다가기 좋은곳 가족단위여행에 적합 재방문의사 있음
109,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-05,9.6,서머셋 팰리스 서울,연휴기간 지방 주요 숙소들은 이미 만실이라 가까운곳을 찾던중 발견한 서머셋 팰리스 가성비 만족스러운 호텔이었습니다 인사동 경복궁 모두 도보이동이 가능한 위치로 그점도 참 좋더라구요 한가지 아쉬운점은 방에 더블 싱글 침대가 있는 이그제큐티브로 잡았는데 기준인원이 2명이라 1명을 추가 결제해야 한다는건 좀
110,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-02,10.0,서울 나들이,서울 창덕궁 예약하고 잡은 숙소 인데 깔끔하고 음식 조리도 할 수 있어서 좋습니다. 1층 커피숍에서 아침 빵 커피 셋트를 팔아서 조식으로 먹으면 좋고 편의점도 붙어있어서 편합니다.
111,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-01,8.6,최고에요!!,"광화문 집회 때문에 매주 이용하고 있습니다. 위치 좋고, 객실이 넓어소 좋아요. 옥상에 정원이 있어서 좋아요"
112,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-01,10.0,친구들과 망년회,연말에 친구들과 시내에서 놀고 편하게 쉬다 왔어요. 여러 번 왔던 곳이라 익숙하고 편해요. 1층 편의점이 있는 것도 큰 장점이고 근처에 맛있는 커피집과 식당들이 많아서 좋아요.
113,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2020-01,9.6,서머셋펠리스 서울 좋습니다,연말에 2박했습니다 장점은 더블+싱글에 미닫이문으로 닫을수 있습니다 바닥이 마루인점도 좋았습니다 위치도 경복궁 인사동 삼청동 모두 걸어갈수 있어서 좋습니다 단점은 딱히 없는데 낮은층은 뷰가 볼게없다는점 정도 입니다 재방문의사 있습니다
114,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2019-12,10.0,경복궁 구경,경복궁 익선동 도시 여행할 때 가족여행 숙소로 좋습니다. 1층에 편의점도 있고 호텔 관리상태도 좋습니다.
115,서머셋팰리스 서울,서울특별시 종로구 율곡로2길 7,8.9,2019-12,10.0,명동에서 보낸 몇번의,참 좋은호텔입니다~~ 접근성도 좋고 주차도 편하고 룸컨션도 좋습니다~~
116,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2021-02,10.0,뷰가 너무 좋아요~,발렌타인데이에 이용했습니다. 금액은 엄청 비싸긴하지만 뷰가 갱장히 조았습니다. 조식도 맛있어요~
117,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2021-02,10.0,좋아요,좋아요 좋아요 너무 좋아요 근데 가성비는그닥 오직 뷰하나보고 가세요
118,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2021-01,10.0,최고최고!,서비스및 시설 청결 모두 최고였습니다.우리나라 최고호텔답네요~~^^
119,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2021-01,10.0,완전 대 만족입니다,먼저 인터파크에서 가장 저렴하게 업그레이드 상품을 올려주셔서 감사드립니다 ..덕분에 감동적이며 대만족이였습니다..호텔은 명성그대로 친절하고 깨끗하고 맛도 좋았으며 특히나 리버뷰가 끝내주었습니다 ..더불어 욕실뷰도 환상적이였구요..이렇게 누릴 수 있도록 좋으누상품을 저렴하게 올려주신 인터파크에 감사드립니다 앞으로 자주 이용할게요
120,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2021-01,10.0,잘 쉬었습니다,급하게 잡았는데. 잘 쉬고 갑니다
121,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-12,10.0,부대시설을 이용못해서 아쉽지만,뷰하나는 정말 최고였어요 직원분들도 다 친절하셔서 기분좋게 지내다 왔어요
122,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-12,10.0,좋았네요,코로나 시국이라 영업장은 문닫고 사우나도 안하고 할게 없긴 하지만.. 그냥 경치보고 뻗어 있기에는 시그니엘만한 곳이 드물지요. 빅재미는 없었지만 소소하게 머물다갑니다.
123,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-12,10.0,호캉스를 즐길 수 있는 곳이였습니다,최고의 분위기로 즐기고 갈 수 있었습니다. 하루만 있기에는 아쉬울 정도로 좋았습니다
124,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-12,9.2,전망과 분위기는 최고예요,한강뷰와 시그니엘프리미어트윈으로 추가금내고 업그레이드 해서 이용했는데 방과 욕실이 넓직하고 옷장과 수납공간도 넉넉해서 아이 둘 동반투숙임에도 쾌적하게 지낼 수 있었고 트윈침대도 둘씩 잘 수 있는 크기여서 별로 불편하지 않았습니다. 서비스나 시설이 특별히 더 좋은 건 없지만 전망 하나는 최고입니다.
125,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-11,10.0,잘 쉬었습니다,언제나 최고의 서비스와 시설을 즐기고 갑니다
126,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-11,10.0,이보다 좋을수가 없습니다,넘나리 행복하고 즐거웠던 여행 이었습니다 100층뷰가 아직도 아른거리네요!
127,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-11,10.0,기대만큼 좋았습니다,객실 크고 깨끗하고 고급스럽고 한강뷰는 질리질 않았구요. 처음부터 끝까지 모든 직원 친절하셨습니다. 조식 부페는 깔끔했으나 종류는 많지 않았고 음식 퀄리티는 만족스러웠어요. 한가지 아쉬웠던건 저녁 시간 샴페인 라운지가 음식 종류가 너무 단조롭고 샴페인맛도 하나 빼고는 그저 그랬다는 점이네요.
128,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-11,9.6,풍경이 다했다..,투숙객 참 많더군요. 룸 전망도 좋고 서비스도 좋고 다 좋은데 투숙객이 너무 많아요. 체크인도 대기 라운지도 대기 조식도 대기 ㅜ.ㅜ
129,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-11,10.0,2번째 방문,"여전히 훌륭한 호텔이었습니다. 주변 상가들이 작년보다는 좀 썰렁했지만, 여전히 좋은 서비스와 음식을 제공하는 최고의 호텔이었습니다."
130,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-10,8.8,최고급 호텔,야경 맛집입니다 어메니티도 좋구요
131,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-10,10.0,가족여행 !,가족여행으로 방문한 시그니엘! 체크인이 오래걸리기는 했는데ㅜㅜㅜ 너무 만족하고 갑니다!
132,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-10,10.0,최고에요,가격은 비싸지만 프라이빗하고 서울을 한눈에 볼수있으며 직원들 서비스가 최고입니다 단 흡연공간이 너무 불편하네요
133,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-09,10.0,역시 좋았습니다.,"아이들과 시그니엘 프리미어에 숙박했는데 역시 좋았습니다. 일단 전망이 너무 좋고, 객실 욕조 전망 업그레이드는 필수일 듯 하네요. 라운지 노을도 좋았고요, 조식도 직접 서빙해 주니 훨씬 편하고 좋았네요. 나중에 애들이 한 번 더 가자고 하네요"
134,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-08,10.0,좋아요~,"직원들이 매우매우 친절하시고, 방이 다소 좁은 편(?)이긴 한데, 모든 걸 압도하는 전망이 다 상쇄합니다. 라운지는 먹을 것이 많지는 않았어요.."
135,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-08,10.0,즐거웠습니다,날이 좋은 때 다녀와서 즐거웠습니다. 미세먼지 없고 청명한 날을 만나기가 쉽지 않은데 잘 다녀왔네요.
136,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-07,10.0,진자좋아요,야경미쳤음 ㅜㅜ 개노음
137,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-07,10.0,힘들때 한번쯤 내려다 보니,코로나로 힘든시기 세상을 내려다 보며 생각을 정리하면 힐링 했어요 직원들이 어찌나 친절한지 손편지 기념으로 간직하고 있답니다
138,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-07,10.0,말이 필요 없었어요,너무 편하고 정말 말이 필요없는 그림같은 풍경 다시 오라면 꼭 올거에요
139,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-07,10.0,서울의 초고층에서,"시그니엘 주말엔 역시 사람이 엄청 많더라구요~ 웨이팅 중에 직원분이 오셔서 객실에 대한 설명도 해주시고 무료 업그레이드도 진행해주시고 92층 방 배정을 받고 직원분 안내에 올라갔어요~ 방에 대한 설명도 친절히 해주시고 예쁜 뷰와 깔끔한 방 모두 마음에 들었어요. 라운지, 조식도 함께 이용했는데 모두모두 만족이었습니다. 견문이불여일견 직접 방문해서 느껴보시길 바라요~"
140,시그니엘 서울,서울특별시 송파구 올림픽로 300 (신천동) 시그니엘 서울,9.7,2020-06,10.0,좋아요,좋아여 직원들모두 친절하고 객실컨디션 매우 좋음
