HotelName,HotelAddress,HotelRating,ReviewDate,ReviewTitle,ReviewRating,Positive,Negative
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,강력 추천,10,"뷰가 진짜 좋았어요. 요즘 코로나때문에 여행을 못가는데, 마치 비행기 안에서 곧 도착할 도시를 내려다보는 느낌이어서 여행 못간 대리만족을 했습니다.","간단한 커피포트같은 것들이 고장나있었지만
빠른 교체 서비스로 도와주셨음"
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,뷰가 다한 호텔.,10,"서비스나 대우받는 느낌 너무 좋았습니다
너무 친절해서 좋았습니다",아쉬웠던 점이 없습니다.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,너무 좋았습니다,9.0,"여타 특급호텔들을 다녀봤지만 시그니엘 직원분들의 친절은 기대 이상이었습니다. 특히 동행자의 생일이기 때문에 사전 연락을 드려 빈번한 문의를 드리며 번거롭게 해드려 죄송했지만 항상 기분좋게 추천해주시고 도와주셔서 더 특별한 하루를 보낼 수 있었습니다. 라운지에서 보는 뷰도, 99층 숙소에서 보는 뷰도 너무 행복했고 욕조 뷰는 진짜 선택 아닌 필수라고 생각합니다!","코로나로 인해 다소 제한된 장소 서비스로 인해 불편 및 아쉽웟고,
직원분 항시 대기하여 안내 설명 해 주셧으면 좋았을듯 합니다."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,특별한 하루를 보내기 참 좋은 곳,10,직원분들의 친절함이 제일 좋았습니다.,"* 대중교통을 이용시 지하철과 연계되는 부분이 있어 좋으나, 호텔로 가는 동선이 다소 미로처럼 되어져 있어서 힘들수도 있으며, 차량이용도 마찬가지로 지하주차장이 너무 넓어서 처음갔을 경우에는 다소 주차하기가 힘들수 있어서 다소 아쉬웠던 점이였습니다."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,호캉스의 끝판왕!,10,룸컨다션도 좋았고 서비스도 아주 만족 해요. 아주 만족스러웠어요. 기회가 되면 한번쯤 더 가보고싶습니다.,없습니다.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,너무 좋았던 하루,10,조식이 맛있습니다. 뷔페로 운영 못해서 아쉽네요.,체크인 시간이 너무 길어서 짜증났습니다
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,강력 추천,10,"저렴한 룸으로 잡았는데도 컨디션 좋고, 직원들 응대가 친절해서 호텔 돌아다닐때 기분이 좋았네요~",전혀 없음
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,강력 추천,10,미국식 음식도 있지만 한식도 있어서 좋았습니다. 미역국 주문했는데 김치가 있었으면 더 좋았을것 같습니다. 맛도 있고 커피맛도 너무 좋았습니다,없습니다
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,강력 추천,10,"직원들의 친절함 (룸 설명이 세심하고, 친절한 응대)
룸 크기와 컨디션 / 편안한 침구
어메니티 
환상적인 뷰 /전망 욕실 분위기 최고
까끔하고 최신식의 완벽한 시설 
무료 라운지 제공 
허니문 이벤트 (룸 업그레이드, 과일제공, 축하메시지)
롯데월드몰 편의시설이용, 쇼핑 가능 
모든것이 다 완벽했어요",음식이 전반적으로 심각한 6성급호텔
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,매우 좋음,8.0,"들인 비용이 아깝지 않은 서비스와
압도적인 뷰",조식에 소고기가 없음
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,로맨틱하고 완벽한 허니문,10,"5성급 그 이상의 호텔 내 모든 서비스, 대한민국 내 현존 최고의 뷰를 갖춘 호텔, 24시간 오더 가능한 다양한 메뉴의 훌륭한 요리와 환상적인 시티뷰의 조화로 이룬 룸서비스, 초고층에서 겪을 수 있는 프라이빗 그 이상의 후회없는 경험.",객실청소를 요청해야지만 해줬었는데. 그게 아쉬웠습니다.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,강력 추천,10,작정하고 좋은 호텔,다 좋았습니다. 엘레베이터 어지러운 것 빼면..
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,2020 시그니엘 서울 후기,10,최고의 위치에 .. 최고의 서비스 ..,"반려동물 안내와 사우나 타투 안내를 못받아서
차질이 있었다"
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,강력 추천,10,"이름을 불러주고 아주 친절하고 좋았으용
룸 컨디션도 조코! 추천할만함 ㅋㅋ","흡연자는 숙박하기에 불편할겁니다.
지상까지 가기에 시간이 걸리기 때문에
아 개선점은 아니지만 체크인 당시 시간이 좀 많이 걸리는듯함
체크인 대기를 한 4-50분 정도 한것 같아서 이거 제외하곤
괜찮"
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,꼭 가보세요,10,"모든 직원분들이 친절해서 좋았고,
날씨도 맑아서 창밖이 아주 잘 보여서 행복한 시간을 보냈습니다~","조식 뷔페 음식이 다소 부실하다고 느낌.
주차등록이 누락되어 잠시 지체했던 점.
아기침대 요청을 하였으나 누락됨.
크게 개의치는 않음."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,매우 좋음,8.0,"매번 방문 이용할때마다 느낌점은 모든 직원이 친절하다
입구 안내부터 객실 레스토랑 룸서비스 모든것들이 손님을 위해 친절하고 
깨긋하다 가성비에대해 모든 서비스가 만족해서 재 방문을 하고 싶을만큼 좋다
대표가 직원 교육 마케팅 모든 만족한다
프리미엄급 친절함 종사하시는 모든분께 감사하다","타워 구조의 건물이라 주차장에서 시그니엘 찾아가기가 너무 힘들어요. 연세 드신 분들은 꼭 발렛파킹 하세요. 데이트하기 최적인듯 하구요. 로비 작고, 엘레베이터를 여러번 갈아타는 구조라 근처 식당가나 편의점까지 가기가 번거러워요. 고가의 가성비 생각해보면 패밀리 여행은 조금 올드하더라고 인프라가 보다 편하고 좋은 힐튼이나 워커힐을 갈걸 이란 생각이 들었습니다."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-9,강력 추천,10,"* 시그니엘 프리미엄 그랜드 더블 객실 투숙
호텔 객실의 어메니티, 침실, 전망 모두 부분이 좋았습니다. 침구류는 너무 좋아서 잠이 안 올수가 없었습니다. 
욕조에서 바로 보는 전망 또한 일품이었습니다.",라운지 대기할 때 음료박스나 걸레같은게 시야에 들어 왔습니다.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,강력 추천,10,우리나라 최고의 호텔이지 않을까합니다. 청결도 뷰 시설 등 어느하나 최고가 아닌게 없네요. 모든 직원분들의 친절도와 서비스도 최고 였습니다. 그리고 성함은 기억 안나지만 객실 안내주셨던 직원분 정말 최고였습니다. 덕분에 편안한 호킹스 즐기고 왔습니다. 재방문 의사 100%네요 ㅎ,주차장 위치가 애매한거 같습니다. 통합으로 주차를 하니깐 위치 이정표가 정확하게 있으면 좋겠습니다.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,시그니엘 서울을 만나다.,10,너무 친절해서 감사했어요,밥이.. 맛이 없어요 ㅠ 룸서비스나 조식 둘다요..
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,시그니엘 프리미어 더블룸 후기,10,식사 뷰 서비스시설 등 최고,롯데호텔들의 조식을 먹을 때면 항상 신라 생각이 난다. 신라가 조식에 많이 신경쓰는건 아는데 롯데는 왜 부족할까.. 하는 아쉬움이 남는다. 그래도 조식이 나쁜 정도는 아니었다.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,최고,9.0,깔끔하고 친철하셔서 좋았습니다,"조식이별로임.....
호텔이 작아서 호텔안에서 시설이 별로임....."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,강력 추천,10,everything,티비로 영화를 볼수없다는..그냥 유선티비더라고요
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,강력 추천,10,경치가 정말 좋네요~!,접근성 좋게 가격이 조금 낮아지면 좋을거 같아요 ㅎ
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,최고,9.0,전망이 좋았고 직원들이 친절했습니다,"음식좀 개선해주세요
맛이 정말 없어요... 룸서비스 랑 조식 둘다"
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,fantastic,10,모든것이! 완벽😀😀😍😍,수영장과 사우나는 생각보다 작았다는 점?
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,최고,9.0,"라운지코너에서 체크인과아웃 시간을 무료하지않게 보냈던 점이
인사미 좋았다",조식 체크인 웨이팅
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,강력 추천,10,"사실 뷰를 보러 간거긴 한데 하필 비와서 슬펏지만
가끔씩 구름 사라지고 이러면 뷰가 또 이뻐서 만족합니다
직원들의 서비스는 친절하였습니다.
호텔 구성품이나 어메니티 모두 만족스러운 호텔이였습니다.",시간대에 따라 조식 웨이팅이 있어요
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,강력 추천,10,"모든게 좋았습니다.
STAY 조식 직원 Reo Kim님의 친절한 응대 덕분에 더욱 기분좋은 숙박이 되었습니다.","라운지가 매우 아쉬웠습니다.
8~10시 사이에도 와인이나 맥주를 이용할 수 있으면 좋겠어요."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,가족호캉스 롯데 시그니엘에서,10,"뷰가 매우 좋음.
주요 시설 깔끔함.
직원 분들의 친절한 응대.",없어요!!
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,만족,10,"고가의 고급호텔이니 시설이나 청결도, 서비스 당연히 좋습니다. 날이 맑을 때 잘 맞춰 가신다면 뷰가 정말 좋아요.",조식뷔페에서 한식메뉴가 없는게 조금 아쉬웠습니다.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,강력 추천,10,직원들이 친절하고 음식이 맛있었습니다. 수건이 많아서 좋았습니다.,없습니다
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,매우 좋음,8.0,직원분들이 세상 친절하세요,부대시설이 보통이었어요.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,좋아요,8.0,"숙소, 사우나, 수영장(작다고 들었지만 그리 작지 않았다) 다 좋았다. 특히 도시전망 91층 뷰는... 너무 좋았다. 침실+욕실+화장대쪽 까지 전망을 볼수있는 유리가 3군데나....서울에 있는 호텔을 굳이 가야하나..라는 편견을 깨준 너무 좋은 호텔.. 재방문 의사는 100%",가격? 외에는 아쉬운게 없네요.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,99층,10,고층 뷰 위치 맛집 쇼핑 힐링 최고~^^,없음
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,최고,9.0,숙소 컨디션이 너무 좋았습니다.,없습니다
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-8,강력 추천,10,야경 청결,커피머신 물때 발견
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,진짜 6성급이었다,10,뷰가 최고였고 서비스도 물론 최고였어요 또 가고싶네요,하지만 복도에서 이상한 냄새남...
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,최고,9.0,"뷰가 정말 죽이고, 직원분들이 너무너무 친절합니다.",없어요
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,매우 좋음,8.0,다 좋았는데 음식은 정말 별로였어요,"라운지 및 조식 장소에 대기가 발생할 수 있습니다.
라운지 오픈시간이 조금 더 길었으면 좋겠습니다."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,매우 좋음,8.0,"조식 만족스러운 한끼 였습니다. 
뷰도 너무 이쁘고 직원들 서비스도 좋았습니다.","투숙객이 많아 체크인까지 30분 가량 시간이 소요되었습니다. 하지만 그에 맞게 너무나도 친절히 응대해주셨고, 덕분에 기분 좋게 투숙할 수 있었습니다. 사실 딱히 아쉬운 점이 없는 멋진 호텔이었어요~^^"
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,강력 추천,10,뷰 위치 청결 완벽,"하룻밤 자는거 치고는 가격이 만만치 않지만 그 외의 것들을 생각하면
전혀 아깝지 않았어요. 주말 시그니엘 스테이는 꼭 미리미리 예약 해야하고요
호텔에서 바로 몰로 이어지지 않는게 보안엔 좋지만 조금 아쉬어ㅓㅅ어요"
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,강력 추천,10,조식 종류는 별로 없었으나 맛은 좋았어요,아쉬웠던점이 없이 너무 좋았습니다.
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,음식맛이 별로..,10,"뷰 맛집!!!!!
침구도 매우 좋았습니다.","오전 창밖 물청소로 아침뷰를
편안하게 못봤어요~"
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,강력 추천,10,분위기가 편한해서 너무 좋아했어요,"더운 지하 주차장에서 호텔을 찾아들기가 어려워서 섬세한 안내가 더 필요할 것 같았고, 라운지에서의 간단한 스낵에 과일이나 치즈라도 있었으면 더 좋겠다.
체크인 시 객실 준비가 늦어져 입실이 20분 이상 지연된 부분도 아쉬운 점이다."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,최고,9.0,"아침식사, 전반적으로 매우 만족스러웠습니다.
모든 음식들이 신선하고 깨끗했습니다.","솔직히 말씀드리면 시설 청결도 뷰 서비스 이런거는 나무랄때 없지만
확실히 가격이 좀 부담되는거는 사실이었어요
역시 가격이 좀 아쉽기는 했어요
물론 그렇다고 재방문 의사가 없는거는 아니에요
다만 자주 못갈뿐 ㅠㅠ"
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,최고,9.0,경치가 매우 좋아요,"아침은 그냥 그랬어요
가격이 넘 비싸죠 다음에 묶기엔 좀.."
호텔 시그니엘,"서울, 송파구 올림픽로 300",9.2,2020-7,최고,9.0,뷰가 너무 아름답고 청결하고 직원이 넘 친절했습니다,가격에 비해 스위트 룸이 좀 작아오
